ANode,BNode,LinkID
37722,39393,37722_39393
37723,41158,37723_41158
37723,35979,37723_35979
37724,39372,37724_39372
37724,38228,37724_38228
37725,37728,37725_37728
37725,38398,37725_38398
37726,38227,37726_38227
37726,38229,37726_38229
37726,40059,37726_40059
37727,40757,37727_40757
37727,38232,37727_38232
37727,31563,37727_31563
37728,35684,37728_35684
37728,34308,37728_34308
37728,37725,37728_37725
37728,39191,37728_39191
37729,39209,37729_39209
37729,37398,37729_37398
37729,38408,37729_38408
37730,36267,37730_36267
37730,42262,37730_42262
37730,36268,37730_36268
37731,39198,37731_39198
37731,42406,37731_42406
37732,38238,37732_38238
37732,39203,37732_39203
37733,37895,37733_37895
37733,38286,37733_38286
37734,41235,37734_41235
37734,37851,37734_37851
37735,41986,37735_41986
37735,37868,37735_37868
37736,38032,37736_38032
37736,38245,37736_38245
37737,37491,37737_37491
37737,38351,37737_38351
37738,39163,37738_39163
37738,38283,37738_38283
37738,39515,37738_39515
37739,37572,37739_37572
37739,43519,37739_43519
37740,39200,37740_39200
37740,39281,37740_39281
37740,42402,37740_42402
37741,37480,37741_37480
37741,38564,37741_38564
37742,39246,37742_39246
37742,31770,37742_31770
37743,38840,37743_38840
37743,37750,37743_37750
37744,42004,37744_42004
37744,38561,37744_38561
37745,39322,37745_39322
37745,39289,37745_39289
37746,43494,37746_43494
37747,38271,37747_38271
37747,37756,37747_37756
37748,37749,37748_37749
37748,39127,37748_39127
37749,39316,37749_39316
37749,37748,37749_37748
37750,37743,37750_37743
37750,39131,37750_39131
37751,39433,37751_39433
37751,37753,37751_37753
37752,38187,37752_38187
37752,38482,37752_38482
37753,37751,37753_37751
37753,33258,37753_33258
37754,39323,37754_39323
37754,30269,37754_30269
37755,38540,37755_38540
37755,42565,37755_42565
37755,39474,37755_39474
37756,37747,37756_37747
37756,43531,37756_43531
37757,34108,37757_34108
37757,42365,37757_42365
37758,37928,37758_37928
37758,39644,37758_39644
37759,38007,37759_38007
37759,38115,37759_38115
37760,39146,37760_39146
37760,34144,37760_34144
37761,38250,37761_38250
37761,37474,37761_37474
37762,41926,37762_41926
37762,43532,37762_43532
37763,37842,37763_37842
37763,39338,37763_39338
37764,38111,37764_38111
37764,38348,37764_38348
37765,39338,37765_39338
37765,38548,37765_38548
37766,38501,37766_38501
37766,37498,37766_37498
37766,41990,37766_41990
37767,41209,37767_41209
37767,38122,37767_38122
37767,38954,37767_38954
37768,38522,37768_38522
37768,39162,37768_39162
37769,36596,37769_36596
37769,34930,37769_34930
37769,39510,37769_39510
37770,39278,37770_39278
37770,38790,37770_38790
37771,39013,37771_39013
37771,38354,37771_38354
37772,31369,37772_31369
37772,38410,37772_38410
37773,38523,37773_38523
37773,38650,37773_38650
37774,38650,37774_38650
37774,39696,37774_39696
37775,32956,37775_32956
37775,39505,37775_39505
37776,39286,37776_39286
37776,38155,37776_38155
37777,39276,37777_39276
37777,38532,37777_38532
37778,31654,37778_31654
37778,42263,37778_42263
37779,37324,37779_37324
37779,34943,37779_34943
37779,38364,37779_38364
37780,37700,37780_37700
37780,38184,37780_38184
37781,33841,37781_33841
37781,38578,37781_38578
37782,39180,37782_39180
37782,38493,37782_38493
37783,38683,37783_38683
37783,43688,37783_43688
37783,37858,37783_37858
37784,38582,37784_38582
37784,38175,37784_38175
37785,36879,37785_36879
37785,38389,37785_38389
37786,35991,37786_35991
37786,38160,37786_38160
37787,35610,37787_35610
37787,43003,37787_43003
37788,38790,37788_38790
37788,38384,37788_38384
37789,39669,37789_39669
37789,38733,37789_38733
37790,38651,37790_38651
37790,37867,37790_37867
37791,38593,37791_38593
37791,37888,37791_37888
37792,38468,37792_38468
37792,39185,37792_39185
37793,39240,37793_39240
37793,39638,37793_39638
37793,38382,37793_38382
37794,37685,37794_37685
37794,39189,37794_39189
37794,39188,37794_39188
37795,39192,37795_39192
37795,37972,37795_37972
37796,37675,37796_37675
37796,38166,37796_38166
37797,42446,37797_42446
37797,39581,37797_39581
37798,38605,37798_38605
37798,39682,37798_39682
37799,38604,37799_38604
37799,39582,37799_39582
37800,43819,37800_43819
37801,43197,37801_43197
37801,32855,37801_32855
37801,38656,37801_38656
37802,37812,37802_37812
37802,37829,37802_37829
37803,38094,37803_38094
37803,38093,37803_38093
37804,39502,37804_39502
37804,38399,37804_38399
37805,38425,37805_38425
37805,38411,37805_38411
37806,34038,37806_34038
37806,39506,37806_39506
37807,37841,37807_37841
37807,38413,37807_38413
37808,38413,37808_38413
37808,38414,37808_38414
37809,33969,37809_33969
37809,42407,37809_42407
37810,37811,37810_37811
37810,38623,37810_38623
37811,40210,37811_40210
37811,38875,37811_38875
37811,37810,37811_37810
37812,31830,37812_31830
37812,37802,37812_37802
37813,42264,37813_42264
37813,37814,37813_37814
37814,43566,37814_43566
37814,37813,37814_37813
37814,38944,37814_38944
37815,38467,37815_38467
37815,37816,37815_37816
37816,37815,37816_37815
37816,37872,37816_37872
37817,38940,37817_38940
37817,38941,37817_38941
37818,38635,37818_38635
37818,38713,37818_38713
37819,38403,37819_38403
37819,34342,37819_34342
37820,37986,37820_37986
37820,38433,37820_38433
37821,37559,37821_37559
37821,38547,37821_38547
37822,39345,37822_39345
37822,42447,37822_42447
37823,39233,37823_39233
37823,37665,37823_37665
37824,39563,37824_39563
37824,34971,37824_34971
37825,37826,37825_37826
37825,38644,37825_38644
37826,38643,37826_38643
37826,37825,37826_37825
37827,33699,37827_33699
37827,39332,37827_39332
37828,43534,37828_43534
37828,39244,37828_39244
37829,37802,37829_37802
37829,42266,37829_42266
37830,31616,37830_31616
37830,40289,37830_40289
37831,37715,37831_37715
37831,37716,37831_37716
37831,39007,37831_39007
37831,31386,37831_31386
37832,38113,37832_38113
37832,40289,37832_40289
37833,39248,37833_39248
37833,38516,37833_38516
37833,38442,37833_38442
37834,38398,37834_38398
37834,37998,37834_37998
37835,38450,37835_38450
37835,40734,37835_40734
37836,37498,37836_37498
37836,30394,37836_30394
37837,41329,37837_41329
37837,40421,37837_40421
37838,37495,37838_37495
37838,42734,37838_42734
37839,38234,37839_38234
37839,38211,37839_38211
37840,38414,37840_38414
37840,42327,37840_42327
37841,39078,37841_39078
37841,37807,37841_37807
37842,42301,37842_42301
37842,37763,37842_37763
37843,34366,37843_34366
37843,36278,37843_36278
37843,38212,37843_38212
37844,42268,37844_42268
37844,39286,37844_39286
37845,42469,37845_42469
37845,42009,37845_42009
37846,38382,37846_38382
37846,42387,37846_42387
37846,38673,37846_38673
37847,41988,37847_41988
37848,37566,37848_37566
37848,37847,37848_37847
37849,37719,37849_37719
37849,43535,37849_43535
37850,39358,37850_39358
37850,34170,37850_34170
37851,39293,37851_39293
37851,38512,37851_38512
37852,42332,37852_42332
37852,38521,37852_38521
37853,33187,37853_33187
37853,37854,37853_37854
37854,37853,37854_37853
37854,43536,37854_43536
37855,43537,37855_43537
37855,41597,37855_41597
37856,37934,37856_37934
37856,42401,37856_42401
37857,38680,37857_38680
37857,38681,37857_38681
37858,37783,37858_37783
37858,38684,37858_38684
37859,37719,37859_37719
37859,40845,37859_40845
37860,39327,37860_39327
37860,39140,37860_39140
37860,37861,37860_37861
37861,37860,37861_37860
37861,38748,37861_38748
37862,39324,37862_39324
37862,42366,37862_42366
37863,39084,37863_39084
37863,38075,37863_38075
37864,40492,37864_40492
37864,38502,37864_38502
37864,38761,37864_38761
37865,38284,37865_38284
37865,37601,37865_37601
37866,37481,37866_37481
37866,38697,37866_38697
37867,37790,37867_37790
37867,38557,37867_38557
37868,40440,37868_40440
37868,37735,37868_37735
37868,37877,37868_37877
37869,37873,37869_37873
37869,37880,37869_37880
37870,35298,37870_35298
37870,42271,37870_42271
37871,42271,37871_42271
37871,39350,37871_39350
37872,37816,37872_37816
37872,37845,37872_37845
37873,38703,37873_38703
37873,37869,37873_37869
37873,38250,37873_38250
37874,39335,37874_39335
37874,40798,37874_40798
37874,37581,37874_37581
37875,38698,37875_38698
37875,35910,37875_35910
37876,40091,37876_40091
37876,38691,37876_38691
37876,38693,37876_38693
37877,37868,37877_37868
37877,43518,37877_43518
37878,39356,37878_39356
37878,38487,37878_38487
37878,39845,37878_39845
37879,37443,37879_37443
37879,37562,37879_37562
37880,39678,37880_39678
37880,37869,37880_37869
37880,37881,37880_37881
37881,37880,37881_37880
37881,38701,37881_38701
37882,39170,37882_39170
37882,38525,37882_38525
37882,39085,37882_39085
37883,38458,37883_38458
37883,43538,37883_43538
37883,38657,37883_38657
37884,38283,37884_38283
37884,36095,37884_36095
37884,41008,37884_41008
37885,39683,37885_39683
37885,38728,37885_38728
37886,38767,37886_38767
37886,42509,37886_42509
37886,38554,37886_38554
37887,41761,37887_41761
37887,37938,37887_37938
37888,37791,37888_37791
37888,42873,37888_42873
37889,38670,37889_38670
37889,38523,37889_38523
37890,42010,37890_42010
37890,41802,37890_41802
37891,37952,37891_37952
37891,37576,37891_37576
37892,38325,37892_38325
37892,37181,37892_37181
37893,37951,37893_37951
37893,37898,37893_37898
37893,39386,37893_39386
37894,39129,37894_39129
37894,38714,37894_38714
37894,60904,37894_60904
37895,37733,37895_37733
37895,38288,37895_38288
37896,38527,37896_38527
37896,39386,37896_39386
37896,38794,37896_38794
37897,34269,37897_34269
37897,43540,37897_43540
37898,39632,37898_39632
37898,43664,37898_43664
37898,37893,37898_37893
37899,37945,37899_37945
37899,37946,37899_37946
37900,37487,37900_37487
37900,39667,37900_39667
37901,38717,37901_38717
37901,39665,37901_39665
37902,38734,37902_38734
37902,39658,37902_39658
37903,33355,37903_33355
37903,38727,37903_38727
37904,38550,37904_38550
37904,39683,37904_39683
37904,43599,37904_43599
37905,37909,37905_37909
37905,39897,37905_39897
37905,39655,37905_39655
37906,38656,37906_38656
37906,38730,37906_38730
37907,37575,37907_37575
37907,33700,37907_33700
37908,42272,37908_42272
37908,38736,37908_38736
37909,39377,37909_39377
37909,37905,37909_37905
37909,42679,37909_42679
37910,42046,37910_42046
37910,40855,37910_40855
37911,37919,37911_37919
37911,38551,37911_38551
37911,42034,37911_42034
37911,43541,37911_43541
37912,42458,37912_42458
37912,38747,37912_38747
37912,38293,37912_38293
37913,39157,37913_39157
37913,37754,37913_37754
37914,38505,37914_38505
37914,37624,37914_37624
37915,38738,37915_38738
37915,37917,37915_37917
37916,39409,37916_39409
37916,39615,37916_39615
37917,37915,37917_37915
37917,39652,37917_39652
37918,38742,37918_38742
37918,61572,37918_61572
37919,38745,37919_38745
37919,37911,37919_37911
37920,40392,37920_40392
37920,38336,37920_38336
37920,39646,37920_39646
37921,37540,37921_37540
37921,36609,37921_36609
37921,37541,37921_37541
37921,38856,37921_38856
37922,39647,37922_39647
37922,38552,37922_38552
37923,39761,37923_39761
37923,38743,37923_38743
37924,42273,37924_42273
37924,39647,37924_39647
37925,38285,37925_38285
37925,42411,37925_42411
37926,39297,37926_39297
37926,39096,37926_39096
37926,39141,37926_39141
37927,39140,37927_39140
37927,36807,37927_36807
37928,39142,37928_39142
37928,37758,37928_37758
37929,38752,37929_38752
37929,38751,37929_38751
37929,43542,37929_43542
37930,40845,37930_40845
37930,42333,37930_42333
37931,34107,37931_34107
37931,32739,37931_32739
37931,38752,37931_38752
37932,38754,37932_38754
37932,39138,37932_39138
37932,39779,37932_39779
37932,42332,37932_42332
37933,39625,37933_39625
37933,38244,37933_38244
37934,38702,37934_38702
37934,37856,37934_37856
37935,38337,37935_38337
37935,39626,37935_39626
37936,37938,37936_37938
37936,40169,37936_40169
37936,38537,37936_38537
37937,39342,37937_39342
37937,37483,37937_37483
37938,37887,37938_37887
37938,37936,37938_37936
37939,32290,37939_32290
37939,39628,37939_39628
37940,37943,37940_37943
37940,42335,37940_42335
37941,38554,37941_38554
37941,39269,37941_39269
37941,38766,37941_38766
37942,34856,37942_34856
37943,38769,37943_38769
37943,40847,37943_40847
37943,37940,37943_37940
37944,42275,37944_42275
37944,38771,37944_38771
37945,41799,37945_41799
37945,37899,37945_37899
37946,42012,37946_42012
37946,39270,37946_39270
37947,32291,37947_32291
37947,38778,37947_38778
37947,38776,37947_38776
37948,37888,37948_37888
37948,39698,37948_39698
37949,32710,37949_32710
37949,38710,37949_38710
37950,42276,37950_42276
37950,38241,37950_38241
37951,38189,37951_38189
37951,37893,37951_37893
37952,33373,37952_33373
37952,37891,37952_37891
37953,38324,37953_38324
37953,37588,37953_37588
37954,38500,37954_38500
37954,39617,37954_39617
37954,38825,37954_38825
37955,39637,37955_39637
37955,38789,37955_38789
37956,38473,37956_38473
37956,41911,37956_41911
37957,37958,37957_37958
37957,38787,37957_38787
37958,39640,37958_39640
37958,37957,37958_37957
37959,38673,37959_38673
37959,38569,37959_38569
37960,34209,37960_34209
37960,38475,37960_38475
37961,39421,37961_39421
37961,39606,37961_39606
37962,38791,37962_38791
37962,35613,37962_35613
37963,37964,37963_37964
37963,39378,37963_39378
37963,38303,37963_38303
37964,33057,37964_33057
37964,37963,37964_37963
37965,38025,37965_38025
37965,39102,37965_39102
37965,33939,37965_33939
37966,36773,37966_36773
37966,39643,37966_39643
37967,39641,37967_39641
37967,43523,37967_43523
37968,39674,37968_39674
37968,35198,37968_35198
37969,38012,37969_38012
37969,39621,37969_39621
37970,34844,37970_34844
37970,42143,37970_42143
37971,39623,37971_39623
37971,35073,37971_35073
37972,37294,37972_37294
37972,37795,37972_37795
37972,36887,37972_36887
37973,37446,37973_37446
37973,36785,37973_36785
37973,38796,37973_38796
37974,42413,37974_42413
37974,37432,37974_37432
37975,41823,37975_41823
37975,38851,37975_38851
37976,38845,37976_38845
37976,39379,37976_39379
37976,34178,37976_34178
37977,39407,37977_39407
37977,38835,37977_38835
37977,38474,37977_38474
37978,38801,37978_38801
37978,39119,37978_39119
37979,39609,37979_39609
37979,43851,37979_43851
37980,43851,37980_43851
37980,37981,37980_37981
37981,37980,37981_37980
37981,39611,37981_39611
37982,35292,37982_35292
37982,35504,37982_35504
37982,38051,37982_38051
37983,33564,37983_33564
37983,33560,37983_33560
37983,35560,37983_35560
37984,34927,37984_34927
37984,38953,37984_38953
37984,37011,37984_37011
37985,38366,37985_38366
37985,39732,37985_39732
37986,40781,37986_40781
37986,37820,37986_37820
37986,33816,37986_33816
37987,39428,37987_39428
37987,38307,37987_38307
37987,42513,37987_42513
37988,38451,37988_38451
37988,36328,37988_36328
37989,38427,37989_38427
37989,34036,37989_34036
37990,36653,37990_36653
37990,34725,37990_34725
37991,39001,37991_39001
37991,32796,37991_32796
37992,37038,37992_37038
37992,37309,37992_37309
37993,43362,37993_43362
37993,38447,37993_38447
37994,39405,37994_39405
37994,38977,37994_38977
37994,41194,37994_41194
37995,38084,37995_38084
37995,33112,37995_33112
37996,39207,37996_39207
37996,32970,37996_32970
37997,42338,37997_42338
37997,40177,37997_40177
37997,39417,37997_39417
37998,37834,37998_37834
37998,36220,37998_36220
37999,38973,37999_38973
37999,34610,37999_34610
38000,38794,38000_38794
38000,39239,38000_39239
38001,39112,38001_39112
38001,38824,38001_38824
38002,60862,38002_60862
38002,38486,38002_38486
38002,61253,38002_61253
38003,38821,38003_38821
38003,37597,38003_37597
38004,36916,38004_36916
38004,35181,38004_35181
38005,39763,38005_39763
